Temperature,Pressure,Voltage,Theta
279.122448979592,4.06779661016949,1.93795193362595,0.396500233636559
279.122448979592,4.57627118644068,1.9379570868039,0.396431337382218
279.122448979592,5.08474576271186,1.93796103593793,0.396376237615278
279.122448979592,5.59322033898305,1.93796415168316,0.396331167378977
279.122448979592,6.10169491525424,1.93796666842057,0.396293616677452
279.122448979592,6.61016949152542,1.93796874112376,0.396261848564186
279.122448979592,7.11864406779661,1.93797047610485,0.396234622806354
279.122448979592,7.6271186440678,1.93797194858205,0.39621103017558
279.122448979592,8.13559322033898,1.93797321319115,0.396190388928206
279.122448979592,8.64406779661017,1.93797431052604,0.396172177848825
279.122448979592,9.15254237288136,1.93797527134728,0.39615599162812
279.122448979592,9.66101694915254,1.93797611937042,0.396141510341197
279.122448979592,10.1694915254237,1.93797687316115,0.396128478088136
279.122448979592,10.6779661016949,1.93797754745289,0.396116687740873
279.122448979592,11.1864406779661,1.93797815408141,0.396105969852393
279.122448979592,11.6949152542373,1.93797870265993,0.39609618446074
279.122448979592,12.2033898305085,1.93797920107461,0.396087214943103
279.122448979592,12.7118644067797,1.93797965585381,0.396078963345647
279.122448979592,13.2203389830508,1.93798007244683,0.396071346791607
279.122448979592,13.728813559322,1.93798045543691,0.396064294687936
279.122448979592,14.2372881355932,1.93798080870601,0.396057746530814
279.122448979592,14.7457627118644,1.93798113556337,0.39605165016537
279.122448979592,15.2542372881356,1.93798143884692,0.396045960393614
279.122448979592,15.7627118644068,1.93798172100402,0.396040637851905
279.122448979592,16.271186440678,1.93798198415609,0.39603564809898
279.122448979592,16.7796610169492,1.93798223015097,0.396030960869856
279.122448979592,17.2881355932203,1.93798246060547,0.396026549461443
279.122448979592,17.7966101694915,1.93798267694024,0.396022390223524
279.122448979592,18.3050847457627,1.93798288040856,0.396018462134597
279.122448979592,18.8135593220339,1.93798307212021,0.396014746446519
279.122448979592,19.3220338983051,1.93798325306136,0.39601122638529
279.122448979592,19.8305084745763,1.93798342411125,0.396007886897866
279.122448979592,20.3389830508475,1.9379835860563,0.396004714436982
279.122448979592,20.8474576271186,1.93798373960195,0.396001696777459
279.122448979592,21.3559322033898,1.93798388538286,0.395998822858765
279.122448979592,21.864406779661,1.93798402397147,0.395996082649557
279.122448979592,22.3728813559322,1.93798415588551,0.395993467030689
279.122448979592,22.8813559322034,1.93798428159429,0.395990967693832
279.122448979592,23.3898305084746,1.93798440152425,0.395988577053317
279.122448979592,23.8983050847458,1.93798451606375,0.395986288169233
279.122448979592,24.4067796610169,1.93798462556718,0.39598409468015
279.122448979592,24.9152542372881,1.93798473035864,0.395981990744066
279.122448979592,25.4237288135593,1.93798483073503,0.395979970986459
279.122448979592,25.9322033898305,1.9379849269689,0.39597803045444
279.122448979592,26.4406779661017,1.93798501931088,0.395976164576205
279.122448979592,26.9491525423729,1.9379851079918,0.39597436912507
279.122448979592,27.4576271186441,1.93798519322464,0.395972640187514
279.122448979592,27.9661016949153,1.93798527520622,0.3959709741347
279.122448979592,28.4745762711864,1.93798535411866,0.395969367597049
279.122448979592,28.9830508474576,1.93798543013079,0.395967817441498
279.122448979592,29.4915254237288,1.93798550339928,0.395966320751103
279.122448979592,30.0,1.93798557406975,0.395964874806722
