Temperature,Current,Voltage,Theta,Hflux
281.163265306122,45.9183673469388,1.85100304568449,0.309379725390128,0.0079
281.163265306122,48.9795918367347,1.85750579332427,0.315428163010092,0.0085
281.163265306122,52.0408163265306,1.86379249561858,0.321217463478956,0.009
281.163265306122,55.1020408163265,1.86988791014932,0.326773043787308,0.0095
281.163265306122,58.1632653061224,1.87581283451592,0.332116576265647,0.01
281.163265306122,61.2244897959184,1.88158491197054,0.337266705702051,0.0106
281.163265306122,64.2857142857143,1.88721924167867,0.342239600553746,0.0111
281.163265306122,67.3469387755102,1.89272884790773,0.34704938262839,0.0116
281.163265306122,70.4081632653061,1.898125045601,0.351708466281539,0.0122
281.163265306122,73.469387755102,1.90341772867167,0.356227829252233,0.0127
281.163265306122,76.530612244898,1.90861559985279,0.360617231161679,0.0132
281.163265306122,79.5918367346939,1.91372635578681,0.36488539145816,0.0137
281.163265306122,82.6530612244898,1.9187568374372,0.369040135591105,0.0143
281.163265306122,85.7142857142857,1.92371315334845,0.373088516042851,0.0148
281.163265306122,88.7755102040816,1.92860078143944,0.377036913278306,0.0153
281.163265306122,91.8367346938775,1.93342465367213,0.380891120516241,0.0159
281.163265306122,94.8979591836735,1.93818922694511,0.38465641536334,0.0164
281.163265306122,97.9591836734694,1.94289854282059,0.388337620701525,0.0169
281.163265306122,101.020408163265,1.94755627813431,0.391939156723566,0.0175
281.163265306122,104.081632653061,1.95216578811126,0.395465085630941,0.018
281.163265306122,107.142857142857,1.95673014328271,0.398919150212384,0.0185
281.163265306122,110.204081632653,1.96125216124569,0.402304807290458,0.019
281.163265306122,113.265306122449,1.96573443410734,0.405625256841366,0.0196
281.163265306122,116.326530612245,1.97017935230028,0.408883467448693,0.0201
281.163265306122,119.387755102041,1.97458912533083,0.412082198636248,0.0206
281.163265306122,122.448979591837,1.97896579992288,0.415224020532324,0.0212
281.163265306122,125.510204081633,1.98331127594093,0.418311331242519,0.0217
281.163265306122,128.571428571429,1.98762732041094,0.42134637224714,0.0222
281.163265306122,131.632653061224,1.99191557990603,0.424331242089183,0.0227
281.163265306122,134.69387755102,1.99617759152084,0.427267908577745,0.0233
281.163265306122,137.755102040816,2.00041479262367,0.430158219697744,0.0238
281.163265306122,140.816326530612,2.00462852954638,0.433003913388625,0.0243
281.163265306122,143.877551020408,2.00882006534823,0.435806626331169,0.0249
281.163265306122,146.938775510204,2.01299058676986,0.438567901861874,0.0254
281.163265306122,150.0,2.01714121047671,0.441289197117771,0.0259
283.204081632653,3.06122448979592,1.65793809968223,0.130581839770971,0.00052879
283.204081632653,6.12244897959184,1.69783878101918,0.160765102518332,0.0011
283.204081632653,9.18367346938776,1.72268047011615,0.181559575857485,0.0016
283.204081632653,12.2448979591837,1.74126549282062,0.197925057826267,0.0021
283.204081632653,15.3061224489796,1.75638610181105,0.211628320033102,0.0026
283.204081632653,18.3673469387755,1.76929727280292,0.223526057506216,0.0032
283.204081632653,21.4285714285714,1.78067340925298,0.234105811628922,0.0037
